,Unnamed: 0,Time,Sensor,District,Fwy,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,32,37,42,47,52
47382109,47382109,10/05/2018 22:15:00,775961,7,126,E,ML,2.505,18,100,17.0,0.0044,68.0,6,5.0,0.0035,71.9,1,6.0,7.0,0.0052,69.1,1,6.0,5.0,0.0045,62.5,1,0,0,0,0,0
47386962,47386962,10/05/2018 22:20:00,775961,7,126,E,ML,2.505,15,100,20.0,0.0092,63.7,5,2.0,0.0016,71.8,1,5.0,4.0,0.0106,67.3,1,5.0,14.0,0.0154,61.5,1,0,0,0,0,0
47391815,47391815,10/05/2018 22:25:00,775961,7,126,E,ML,2.505,15,100,26.0,0.0104,64.1,5,2.0,0.0014,71.8,1,5.0,12.0,0.0116,68.2,1,5.0,12.0,0.0183,58.7,1,0,0,0,0,0
47396668,47396668,10/05/2018 22:30:00,775961,7,126,E,ML,2.505,17,100,17.0,0.0057,65.4,5,4.0,0.0036,71.6,1,6.0,5.0,0.0042,69.0,1,6.0,8.0,0.0094,60.1,1,0,0,0,0,0
47401521,47401521,10/05/2018 22:35:00,775961,7,126,E,ML,2.505,15,100,20.0,0.0049,66.9,5,4.0,0.0029,71.7,1,5.0,8.0,0.0058,69.7,1,5.0,8.0,0.0059,61.7,1,0,0,0,0,0
47406374,47406374,10/05/2018 22:40:00,775961,7,126,E,ML,2.505,9,100,13.0,0.0031,66.4,3,3.0,0.0024,71.7,1,3.0,3.0,0.0024,69.8,1,3.0,7.0,0.0046,62.6,1,0,0,0,0,0
47411227,47411227,10/05/2018 22:45:00,775961,7,126,E,ML,2.505,18,100,11.0,0.0024,69.1,6,2.0,0.001,72.1,1,6.0,7.0,0.0051,70.0,1,6.0,2.0,0.001,63.1,1,0,0,0,0,0
47416080,47416080,10/05/2018 22:50:00,775961,7,126,E,ML,2.505,14,100,22.0,0.0073,67.4,5,6.0,0.004,72.0,1,4.0,8.0,0.0046,70.5,1,5.0,8.0,0.0134,60.9,1,0,0,0,0,0
47420933,47420933,10/05/2018 22:55:00,775961,7,126,E,ML,2.505,18,100,22.0,0.0061,66.0,6,5.0,0.0034,71.9,1,6.0,5.0,0.0045,70.1,1,6.0,12.0,0.0105,61.8,1,0,0,0,0,0
47425786,47425786,10/05/2018 23:00:00,775961,7,126,E,ML,2.505,15,100,12.0,0.0026,68.0,5,0.0,0.0,71.9,1,5.0,8.0,0.0057,70.6,1,5.0,4.0,0.0022,62.8,1,0,0,0,0,0
47430639,47430639,10/05/2018 23:05:00,775961,7,126,E,ML,2.505,18,100,13.0,0.0029,67.0,6,3.0,0.0022,71.8,1,6.0,3.0,0.0025,70.4,1,6.0,7.0,0.004,63.4,1,0,0,0,0,0
47435492,47435492,10/05/2018 23:10:00,775961,7,126,E,ML,2.505,21,100,14.0,0.0043,68.4,7,3.0,0.0019,71.9,1,7.0,7.0,0.0083,69.8,1,7.0,4.0,0.0028,63.4,1,0,0,0,0,0
47440345,47440345,10/05/2018 23:15:00,775961,7,126,E,ML,2.505,18,100,5.0,0.0017,65.8,6,0.0,0.0,71.9,1,6.0,2.0,0.0012,70.3,1,6.0,3.0,0.0039,62.8,1,0,0,0,0,0
47445198,47445198,10/05/2018 23:20:00,775961,7,126,E,ML,2.505,15,100,32.0,0.007,69.0,5,10.0,0.006,72.1,1,5.0,12.0,0.0083,71.1,1,5.0,10.0,0.0066,63.4,1,0,0,0,0,0
47450051,47450051,10/05/2018 23:25:00,775961,7,126,E,ML,2.505,18,100,10.0,0.0054,66.9,6,0.0,0.0,72.1,1,6.0,8.0,0.015,67.8,1,6.0,2.0,0.0012,63.4,1,0,0,0,0,0
47454904,47454904,10/05/2018 23:30:00,775961,7,126,E,ML,2.505,12,100,10.0,0.0022,70.7,4,5.0,0.0035,72.0,1,4.0,5.0,0.0032,69.4,1,4.0,0.0,0.0,63.4,1,0,0,0,0,0
47459757,47459757,10/05/2018 23:35:00,775961,7,126,E,ML,2.505,18,100,12.0,0.0051,66.8,6,2.0,0.0012,72.1,1,6.0,5.0,0.007,69.1,1,6.0,5.0,0.0071,62.5,1,0,0,0,0,0
47464610,47464610,10/05/2018 23:40:00,775961,7,126,E,ML,2.505,18,100,12.0,0.004,68.0,6,2.0,0.001,72.3,1,6.0,7.0,0.0087,69.0,1,6.0,3.0,0.0022,62.8,1,0,0,0,0,0
47469463,47469463,10/05/2018 23:45:00,775961,7,126,E,ML,2.505,15,100,12.0,0.003,67.9,5,2.0,0.0014,72.1,1,5.0,6.0,0.0043,69.9,1,5.0,4.0,0.0034,62.9,1,0,0,0,0,0
47474316,47474316,10/05/2018 23:50:00,775961,7,126,E,ML,2.505,24,100,11.0,0.0033,68.1,8,4.0,0.0024,72.1,1,8.0,3.0,0.002,70.3,1,8.0,4.0,0.0056,62.4,1,0,0,0,0,0
47479169,47479169,10/05/2018 23:55:00,775961,7,126,E,ML,2.505,15,100,4.0,0.0007,67.0,5,0.0,0.0,72.1,1,5.0,2.0,0.001,70.8,1,5.0,2.0,0.001,63.1,1,0,0,0,0,0
41895836,41895836,10/06/2018 00:00:00,775961,7,126,E,ML,2.505,30,100,11.0,0.0025,68.4,10,3.0,0.0021,71.9,1,10.0,5.0,0.0035,69.7,1,10.0,3.0,0.0018,62.7,1,0,0,0,0,0
41900689,41900689,10/06/2018 00:05:00,775961,7,126,E,ML,2.505,21,100,12.0,0.0034,67.0,7,3.0,0.0019,72.0,1,7.0,3.0,0.0046,69.4,1,7.0,6.0,0.0037,63.3,1,0,0,0,0,0
41905542,41905542,10/06/2018 00:10:00,775961,7,126,E,ML,2.505,24,100,17.0,0.006,68.3,8,6.0,0.0045,71.8,1,8.0,6.0,0.0058,69.8,1,8.0,5.0,0.0078,62.3,1,0,0,0,0,0
41910395,41910395,10/06/2018 00:15:00,775961,7,126,E,ML,2.505,26,100,9.0,0.0026,68.1,9,2.0,0.0015,71.8,1,8.0,4.0,0.0023,70.6,1,9.0,3.0,0.004,62.2,1,0,0,0,0,0
41915248,41915248,10/06/2018 00:20:00,775961,7,126,E,ML,2.505,24,100,8.0,0.0051,69.0,8,3.0,0.0018,72.0,1,8.0,4.0,0.0101,68.5,1,8.0,1.0,0.0035,61.8,1,0,0,0,0,0
41920101,41920101,10/06/2018 00:25:00,775961,7,126,E,ML,2.505,18,100,20.0,0.0045,68.8,6,3.0,0.0022,71.9,1,6.0,12.0,0.0082,70.6,1,6.0,5.0,0.0032,62.8,1,0,0,0,0,0
41924954,41924954,10/06/2018 00:30:00,775961,7,126,E,ML,2.505,17,100,17.0,0.0035,70.7,6,5.0,0.0032,72.0,1,5.0,10.0,0.0062,71.5,1,6.0,2.0,0.0012,63.2,1,0,0,0,0,0
41929807,41929807,10/06/2018 00:35:00,775961,7,126,E,ML,2.505,15,100,8.0,0.0017,69.5,5,2.0,0.0014,71.9,1,5.0,4.0,0.0024,71.4,1,5.0,2.0,0.0014,63.3,1,0,0,0,0,0
41934660,41934660,10/06/2018 00:40:00,775961,7,126,E,ML,2.505,15,100,8.0,0.0034,68.3,5,0.0,0.0,71.9,1,5.0,6.0,0.0087,70.0,1,5.0,2.0,0.0014,63.3,1,0,0,0,0,0
41939513,41939513,10/06/2018 00:45:00,775961,7,126,E,ML,2.505,18,100,6.0,0.003,66.2,6,0.0,0.0,71.9,1,6.0,3.0,0.0024,70.2,1,6.0,3.0,0.0065,62.2,1,0,0,0,0,0
41944366,41944366,10/06/2018 00:50:00,775961,7,126,E,ML,2.505,21,100,15.0,0.0053,66.6,7,1.0,0.001,71.7,1,7.0,7.0,0.0056,70.6,1,7.0,7.0,0.0092,61.9,1,0,0,0,0,0
41949219,41949219,10/06/2018 00:55:00,775961,7,126,E,ML,2.505,18,100,7.0,0.0025,67.3,6,2.0,0.001,72.1,1,6.0,2.0,0.0042,69.6,1,6.0,3.0,0.0022,62.6,1,0,0,0,0,0
41954072,41954072,10/06/2018 01:00:00,775961,7,126,E,ML,2.505,15,100,12.0,0.0037,66.7,5,0.0,0.0,72.1,1,5.0,6.0,0.007,70.1,1,5.0,6.0,0.004,63.3,1,0,0,0,0,0
41958925,41958925,10/06/2018 01:05:00,775961,7,126,E,ML,2.505,21,100,5.0,0.0026,70.1,7,1.0,0.001,71.8,1,7.0,4.0,0.0067,69.7,1,7.0,0.0,0.0,63.3,1,0,0,0,0,0
41963778,41963778,10/06/2018 01:10:00,775961,7,126,E,ML,2.505,15,100,4.0,0.001,66.9,5,0.0,0.0,71.8,1,5.0,2.0,0.0014,70.5,1,5.0,2.0,0.0016,63.3,1,0,0,0,0,0
41968631,41968631,10/06/2018 01:15:00,775961,7,126,E,ML,2.505,18,100,7.0,0.0026,70.8,6,0.0,0.0,71.8,1,6.0,7.0,0.0077,70.8,1,6.0,0.0,0.0,63.3,1,0,0,0,0,0
41973484,41973484,10/06/2018 01:20:00,775961,7,126,E,ML,2.505,21,100,6.0,0.003,69.1,7,1.0,0.001,71.7,1,7.0,4.0,0.0069,70.0,1,7.0,1.0,0.001,63.1,1,0,0,0,0,0
41978337,41978337,10/06/2018 01:25:00,775961,7,126,E,ML,2.505,24,100,6.0,0.0014,69.8,8,1.0,0.0009,71.7,1,8.0,4.0,0.0026,71.0,1,8.0,1.0,0.0008,63.1,1,0,0,0,0,0
41983190,41983190,10/06/2018 01:30:00,775961,7,126,E,ML,2.505,18,100,2.0,0.0004,63.5,6,0.0,0.0,71.7,1,6.0,0.0,0.0,71.0,1,6.0,2.0,0.0012,63.5,1,0,0,0,0,0
41988043,41988043,10/06/2018 01:35:00,775961,7,126,E,ML,2.505,15,100,8.0,0.0045,67.8,5,6.0,0.0124,69.1,1,5.0,0.0,0.0,71.0,1,5.0,2.0,0.0012,63.7,1,0,0,0,0,0
41992896,41992896,10/06/2018 01:40:00,775961,7,126,E,ML,2.505,15,100,8.0,0.0035,66.7,5,2.0,0.0012,70.7,1,5.0,2.0,0.0014,71.2,1,5.0,4.0,0.0079,62.4,1,0,0,0,0,0
41997749,41997749,10/06/2018 01:45:00,775961,7,126,E,ML,2.505,18,100,2.0,0.0003,63.7,6,0.0,0.0,70.7,1,6.0,0.0,0.0,71.2,1,6.0,2.0,0.0008,63.7,1,0,0,0,0,0
42002602,42002602,10/06/2018 01:50:00,775961,7,126,E,ML,2.505,18,100,8.0,0.0061,65.6,6,0.0,0.0,70.7,1,6.0,5.0,0.0157,67.0,1,6.0,3.0,0.0026,63.4,1,0,0,0,0,0
42007455,42007455,10/06/2018 01:55:00,775961,7,126,E,ML,2.505,18,100,0.0,0.0,67.0,6,0.0,0.0,70.7,1,6.0,0.0,0.0,67.0,1,6.0,0.0,0.0,63.4,1,0,0,0,0,0
42012308,42012308,10/06/2018 02:00:00,775961,7,126,E,ML,2.505,15,100,8.0,0.0039,67.5,5,2.0,0.0014,71.4,1,5.0,4.0,0.009,67.5,1,5.0,2.0,0.0014,63.4,1,0,0,0,0,0
42017161,42017161,10/06/2018 02:05:00,775961,7,126,E,ML,2.505,24,100,1.0,0.0003,63.1,8,0.0,0.0,71.4,1,8.0,0.0,0.0,67.5,1,8.0,1.0,0.001,63.1,1,0,0,0,0,0
42022014,42022014,10/06/2018 02:10:00,775961,7,126,E,ML,2.505,18,100,5.0,0.0026,69.6,6,2.0,0.0012,71.9,1,6.0,3.0,0.0067,68.0,1,6.0,0.0,0.0,63.1,1,0,0,0,0,0
42026867,42026867,10/06/2018 02:15:00,775961,7,126,E,ML,2.505,15,100,12.0,0.0043,65.4,5,0.0,0.0,71.9,1,5.0,4.0,0.008,68.3,1,5.0,8.0,0.0048,63.9,1,0,0,0,0,0
42031720,42031720,10/06/2018 02:20:00,775961,7,126,E,ML,2.505,15,100,8.0,0.005,67.9,5,0.0,0.0,71.9,1,5.0,6.0,0.0047,70.1,1,5.0,2.0,0.0102,61.2,1,0,0,0,0,0
42036573,42036573,10/06/2018 02:25:00,775961,7,126,E,ML,2.505,18,100,9.0,0.0019,66.5,6,2.0,0.0012,72.1,1,6.0,2.0,0.0012,71.0,1,6.0,5.0,0.0034,62.5,1,0,0,0,0,0
42041426,42041426,10/06/2018 02:30:00,775961,7,126,E,ML,2.505,15,100,0.0,0.0,68.5,5,0.0,0.0,72.1,1,5.0,0.0,0.0,71.0,1,5.0,0.0,0.0,62.5,1,0,0,0,0,0
42046279,42046279,10/06/2018 02:35:00,775961,7,126,E,ML,2.505,15,100,6.0,0.0047,67.2,5,0.0,0.0,72.1,1,5.0,4.0,0.0064,70.2,1,5.0,2.0,0.0078,61.2,1,0,0,0,0,0
42051132,42051132,10/06/2018 02:40:00,775961,7,126,E,ML,2.505,18,100,5.0,0.0011,71.7,6,3.0,0.0024,72.0,1,6.0,2.0,0.001,71.3,1,6.0,0.0,0.0,61.2,1,0,0,0,0,0
42055985,42055985,10/06/2018 02:45:00,775961,7,126,E,ML,2.505,18,100,2.0,0.0004,71.6,6,0.0,0.0,72.0,1,6.0,2.0,0.0012,71.6,1,6.0,0.0,0.0,61.2,1,0,0,0,0,0
42060838,42060838,10/06/2018 02:50:00,775961,7,126,E,ML,2.505,15,100,8.0,0.0039,63.6,5,0.0,0.0,72.0,1,5.0,2.0,0.0016,71.3,1,5.0,6.0,0.01,61.0,1,0,0,0,0,0
42065691,42065691,10/06/2018 02:55:00,775961,7,126,E,ML,2.505,21,100,0.0,0.0,68.1,7,0.0,0.0,72.0,1,7.0,0.0,0.0,71.3,1,7.0,0.0,0.0,61.0,1,0,0,0,0,0
42070544,42070544,10/06/2018 03:00:00,775961,7,126,E,ML,2.505,18,100,3.0,0.0026,60.8,6,0.0,0.0,72.0,1,6.0,0.0,0.0,71.3,1,6.0,3.0,0.0077,60.8,1,0,0,0,0,0
42075397,42075397,10/06/2018 03:05:00,775961,7,126,E,ML,2.505,18,100,5.0,0.0025,65.0,6,0.0,0.0,72.0,1,6.0,2.0,0.0042,70.0,1,6.0,3.0,0.0034,61.7,1,0,0,0,0,0
42080250,42080250,10/06/2018 03:10:00,775961,7,126,E,ML,2.505,15,100,0.0,0.0,67.9,5,0.0,0.0,72.0,1,5.0,0.0,0.0,70.0,1,5.0,0.0,0.0,61.7,1,0,0,0,0,0
42085103,42085103,10/06/2018 03:15:00,775961,7,126,E,ML,2.505,15,100,6.0,0.0013,67.9,5,0.0,0.0,72.0,1,5.0,4.0,0.0026,70.6,1,5.0,2.0,0.0014,62.6,1,0,0,0,0,0
42089956,42089956,10/06/2018 03:20:00,775961,7,126,E,ML,2.505,18,100,2.0,0.0005,70.6,6,0.0,0.0,72.0,1,6.0,2.0,0.0015,70.6,1,6.0,0.0,0.0,62.6,1,0,0,0,0,0
42094809,42094809,10/06/2018 03:25:00,775961,7,126,E,ML,2.505,24,100,2.0,0.0011,66.3,8,0.0,0.0,72.0,1,8.0,1.0,0.0009,70.4,1,8.0,1.0,0.0025,62.2,1,0,0,0,0,0
42099662,42099662,10/06/2018 03:30:00,775961,7,126,E,ML,2.505,15,100,2.0,0.0005,70.4,5,0.0,0.0,72.0,1,5.0,2.0,0.0016,70.4,1,5.0,0.0,0.0,62.2,1,0,0,0,0,0
42104515,42104515,10/06/2018 03:35:00,775961,7,126,E,ML,2.505,15,100,0.0,0.0,68.2,5,0.0,0.0,72.0,1,5.0,0.0,0.0,70.4,1,5.0,0.0,0.0,62.2,1,0,0,0,0,0
42109368,42109368,10/06/2018 03:40:00,775961,7,126,E,ML,2.505,18,100,14.0,0.0041,66.8,6,2.0,0.001,72.2,1,6.0,5.0,0.0034,70.8,1,6.0,7.0,0.008,62.3,1,0,0,0,0,0
42114221,42114221,10/06/2018 03:45:00,775961,7,126,E,ML,2.505,18,100,13.0,0.0046,65.5,6,0.0,0.0,72.2,1,6.0,5.0,0.0033,71.0,1,6.0,8.0,0.0104,62.0,1,0,0,0,0,0
42119074,42119074,10/06/2018 03:50:00,775961,7,126,E,ML,2.505,18,100,7.0,0.0024,67.6,6,2.0,0.001,72.3,1,6.0,2.0,0.001,71.3,1,6.0,3.0,0.0052,61.9,1,0,0,0,0,0
42123927,42123927,10/06/2018 03:55:00,775961,7,126,E,ML,2.505,18,100,3.0,0.0025,69.4,6,0.0,0.0,72.3,1,6.0,3.0,0.0075,69.4,1,6.0,0.0,0.0,61.9,1,0,0,0,0,0
42128780,42128780,10/06/2018 04:00:00,775961,7,126,E,ML,2.505,24,100,6.0,0.0021,66.0,8,0.0,0.0,72.3,1,8.0,3.0,0.0042,69.2,1,8.0,3.0,0.0021,62.7,1,0,0,0,0,0
42133633,42133633,10/06/2018 04:05:00,775961,7,126,E,ML,2.505,12,100,9.0,0.0017,68.5,4,3.0,0.0019,72.1,1,4.0,3.0,0.0018,70.0,1,4.0,3.0,0.0015,63.4,1,0,0,0,0,0
42138486,42138486,10/06/2018 04:10:00,775961,7,126,E,ML,2.505,18,100,8.0,0.0036,65.2,6,0.0,0.0,72.1,1,6.0,3.0,0.0022,70.2,1,6.0,5.0,0.0087,62.2,1,0,0,0,0,0
42143339,42143339,10/06/2018 04:15:00,775961,7,126,E,ML,2.505,15,100,2.0,0.0006,70.1,5,0.0,0.0,72.1,1,5.0,2.0,0.0018,70.1,1,5.0,0.0,0.0,62.2,1,0,0,0,0,0
42148192,42148192,10/06/2018 04:20:00,775961,7,126,E,ML,2.505,18,100,7.0,0.0016,68.2,6,0.0,0.0,72.1,1,6.0,5.0,0.0039,70.2,1,6.0,2.0,0.001,63.1,1,0,0,0,0,0
42153045,42153045,10/06/2018 04:25:00,775961,7,126,E,ML,2.505,18,100,5.0,0.0011,66.2,6,0.0,0.0,72.1,1,6.0,2.0,0.0012,70.5,1,6.0,3.0,0.002,63.3,1,0,0,0,0,0
42157898,42157898,10/06/2018 04:30:00,775961,7,126,E,ML,2.505,21,100,5.0,0.0033,63.9,7,0.0,0.0,72.1,1,7.0,1.0,0.0036,69.3,1,7.0,4.0,0.0063,62.5,1,0,0,0,0,0
42162751,42162751,10/06/2018 04:35:00,775961,7,126,E,ML,2.505,18,100,15.0,0.0046,65.2,6,2.0,0.001,72.2,1,6.0,3.0,0.002,69.9,1,6.0,10.0,0.0109,62.4,1,0,0,0,0,0
42167604,42167604,10/06/2018 04:40:00,775961,7,126,E,ML,2.505,21,100,14.0,0.004,63.7,7,1.0,0.001,71.7,1,7.0,0.0,0.0,69.9,1,7.0,13.0,0.0111,63.1,1,0,0,0,0,0
42172457,42172457,10/06/2018 04:45:00,775961,7,126,E,ML,2.505,9,100,7.0,0.0014,70.6,3,0.0,0.0,71.7,1,3.0,7.0,0.0043,70.6,1,3.0,0.0,0.0,63.1,1,0,0,0,0,0
42177310,42177310,10/06/2018 04:50:00,775961,7,126,E,ML,2.505,12,100,21.0,0.0044,68.5,4,10.0,0.0069,71.6,1,4.0,3.0,0.0019,70.7,1,4.0,8.0,0.0044,63.9,1,0,0,0,0,0
42182163,42182163,10/06/2018 04:55:00,775961,7,126,E,ML,2.505,14,100,13.0,0.0048,65.9,4,5.0,0.0022,72.1,1,5.0,0.0,0.0,70.7,1,5.0,8.0,0.0123,62.1,1,0,0,0,0,0
42187016,42187016,10/06/2018 05:00:00,775961,7,126,E,ML,2.505,15,100,10.0,0.0066,57.6,5,0.0,0.0,72.1,1,5.0,0.0,0.0,70.7,1,5.0,10.0,0.0198,57.6,1,0,0,0,0,0
42191869,42191869,10/06/2018 05:05:00,775961,7,126,E,ML,2.505,15,100,16.0,0.0037,68.3,5,4.0,0.0027,71.9,1,5.0,8.0,0.0057,70.3,1,5.0,4.0,0.0026,60.6,1,0,0,0,0,0
42196722,42196722,10/06/2018 05:10:00,775961,7,126,E,ML,2.505,15,100,16.0,0.0092,61.4,5,0.0,0.0,71.9,1,5.0,10.0,0.0222,61.1,1,5.0,6.0,0.0053,61.8,1,0,0,0,0,0
42201575,42201575,10/06/2018 05:15:00,775961,7,126,E,ML,2.505,12,100,3.0,0.0006,62.7,4,0.0,0.0,71.9,1,4.0,0.0,0.0,61.1,1,4.0,3.0,0.0019,62.7,1,0,0,0,0,0
42206428,42206428,10/06/2018 05:20:00,775961,7,126,E,ML,2.505,15,100,10.0,0.006,59.2,5,0.0,0.0,71.9,1,5.0,0.0,0.0,61.1,1,5.0,10.0,0.018,59.2,1,0,0,0,0,0
42211281,42211281,10/06/2018 05:25:00,775961,7,126,E,ML,2.505,15,100,20.0,0.005,64.8,5,4.0,0.0026,71.9,1,5.0,6.0,0.0062,65.0,1,5.0,10.0,0.0062,61.8,1,0,0,0,0,0
42216134,42216134,10/06/2018 05:30:00,775961,7,126,E,ML,2.505,12,100,5.0,0.0039,60.3,4,0.0,0.0,71.9,1,4.0,0.0,0.0,65.0,1,4.0,5.0,0.0117,60.3,1,0,0,0,0,0
42220987,42220987,10/06/2018 05:35:00,775961,7,126,E,ML,2.505,21,100,12.0,0.0048,65.2,7,1.0,0.001,71.6,1,7.0,7.0,0.0081,66.6,1,7.0,4.0,0.0053,61.2,1,0,0,0,0,0
42225840,42225840,10/06/2018 05:40:00,775961,7,126,E,ML,2.505,15,100,20.0,0.0089,64.2,5,0.0,0.0,71.6,1,5.0,12.0,0.0128,67.0,1,5.0,8.0,0.0139,60.0,1,0,0,0,0,0
42230693,42230693,10/06/2018 05:45:00,775961,7,126,E,ML,2.505,15,100,10.0,0.0063,63.5,5,0.0,0.0,71.6,1,5.0,6.0,0.0134,65.3,1,5.0,4.0,0.0056,60.9,1,0,0,0,0,0
42235546,42235546,10/06/2018 05:50:00,775961,7,126,E,ML,2.505,15,100,20.0,0.007,64.5,5,2.0,0.0014,71.7,1,5.0,8.0,0.0062,67.5,1,5.0,10.0,0.0134,60.7,1,0,0,0,0,0
42240399,42240399,10/06/2018 05:55:00,775961,7,126,E,ML,2.505,18,100,29.0,0.0081,66.3,6,5.0,0.0032,71.8,1,6.0,12.0,0.0083,68.9,1,6.0,12.0,0.0128,61.4,1,0,0,0,0,0
42245252,42245252,10/06/2018 06:00:00,775961,7,126,E,ML,2.505,15,100,32.0,0.0068,67.9,5,6.0,0.0037,71.9,1,5.0,16.0,0.0108,69.7,1,5.0,10.0,0.006,62.6,1,0,0,0,0,0
42250105,42250105,10/06/2018 06:05:00,775961,7,126,E,ML,2.505,12,100,56.0,0.0168,64.5,4,8.0,0.0053,71.8,1,4.0,20.0,0.0271,60.7,1,4.0,28.0,0.0181,65.1,1,0,0,0,0,0
42254958,42254958,10/06/2018 06:10:00,775961,7,126,E,ML,2.505,15,100,28.0,0.008,64.2,5,0.0,0.0,71.8,1,5.0,12.0,0.0093,65.1,1,5.0,16.0,0.0148,63.5,1,0,0,0,0,0
42259811,42259811,10/06/2018 06:15:00,775961,7,126,E,ML,2.505,21,100,22.0,0.0055,65.6,7,3.0,0.0017,72.0,1,7.0,6.0,0.0042,67.5,1,7.0,13.0,0.0106,63.2,1,0,0,0,0,0
42264664,42264664,10/06/2018 06:20:00,775961,7,126,E,ML,2.505,14,100,39.0,0.012,65.1,5,6.0,0.0042,71.8,1,5.0,18.0,0.0211,64.3,1,4.0,15.0,0.0107,63.5,1,0,0,0,0,0
42269517,42269517,10/06/2018 06:25:00,775961,7,126,E,ML,2.505,15,100,32.0,0.007,66.6,5,6.0,0.004,71.8,1,5.0,12.0,0.0078,67.3,1,5.0,14.0,0.0091,63.8,1,0,0,0,0,0
42274370,42274370,10/06/2018 06:30:00,775961,7,126,E,ML,2.505,18,100,19.0,0.006,67.1,6,2.0,0.001,72.1,1,6.0,12.0,0.0108,68.0,1,6.0,5.0,0.0062,62.8,1,0,0,0,0,0
42279223,42279223,10/06/2018 06:35:00,775961,7,126,E,ML,2.505,15,100,40.0,0.0098,66.2,5,4.0,0.0024,72.1,1,5.0,12.0,0.0092,68.8,1,5.0,24.0,0.0177,63.9,1,0,0,0,0,0
42284076,42284076,10/06/2018 06:40:00,775961,7,126,E,ML,2.505,18,100,45.0,0.0099,67.6,6,8.0,0.0055,71.9,1,6.0,10.0,0.0079,69.2,1,6.0,27.0,0.0164,65.8,1,0,0,0,0,0
42288929,42288929,10/06/2018 06:45:00,775961,7,126,E,ML,2.505,18,100,37.0,0.0138,63.2,6,3.0,0.0024,71.7,1,6.0,17.0,0.0109,70.0,1,6.0,17.0,0.028,54.9,1,0,0,0,0,0
42293782,42293782,10/06/2018 06:50:00,775961,7,126,E,ML,2.505,21,100,40.0,0.0131,64.5,7,6.0,0.0036,71.9,1,7.0,20.0,0.0198,67.3,1,7.0,14.0,0.0158,57.4,1,0,0,0,0,0
42298635,42298635,10/06/2018 06:55:00,775961,7,126,E,ML,2.505,15,100,44.0,0.0114,66.1,5,8.0,0.0057,71.7,1,5.0,20.0,0.014,68.9,1,5.0,16.0,0.0144,59.8,1,0,0,0,0,0
42303488,42303488,10/06/2018 07:00:00,775961,7,126,E,ML,2.505,15,100,32.0,0.0086,65.7,5,8.0,0.0052,71.8,1,5.0,8.0,0.0058,69.4,1,5.0,16.0,0.0147,60.8,1,0,0,0,0,0
42308341,42308341,10/06/2018 07:05:00,775961,7,126,E,ML,2.505,18,100,35.0,0.009,67.1,6,5.0,0.0033,71.8,1,6.0,17.0,0.0119,69.9,1,6.0,13.0,0.0117,61.5,1,0,0,0,0,0
42313194,42313194,10/06/2018 07:10:00,775961,7,126,E,ML,2.505,15,100,48.0,0.0143,63.9,5,4.0,0.0024,71.9,1,5.0,16.0,0.0133,69.4,1,5.0,28.0,0.0272,59.7,1,0,0,0,0,0
42318047,42318047,10/06/2018 07:15:00,775961,7,126,E,ML,2.505,15,100,46.0,0.0119,66.3,5,8.0,0.0051,71.9,1,5.0,18.0,0.0152,68.9,1,5.0,20.0,0.0153,61.8,1,0,0,0,0,0
42322900,42322900,10/06/2018 07:20:00,775961,7,126,E,ML,2.505,18,100,33.0,0.0097,66.6,6,7.0,0.004,72.0,1,6.0,13.0,0.0125,68.4,1,6.0,13.0,0.0125,61.8,1,0,0,0,0,0
42327753,42327753,10/06/2018 07:25:00,775961,7,126,E,ML,2.505,18,100,49.0,0.0121,66.8,6,2.0,0.001,72.2,1,6.0,27.0,0.0193,69.6,1,6.0,20.0,0.016,62.6,1,0,0,0,0,0
42332606,42332606,10/06/2018 07:30:00,775961,7,126,E,ML,2.505,15,100,38.0,0.0099,66.3,5,4.0,0.0028,72.0,1,5.0,14.0,0.0111,69.5,1,5.0,20.0,0.0158,63.0,1,0,0,0,0,0
42337459,42337459,10/06/2018 07:35:00,775961,7,126,E,ML,2.505,18,100,55.0,0.0146,66.5,6,5.0,0.0034,71.9,1,6.0,25.0,0.018,70.0,1,6.0,25.0,0.0225,62.0,1,0,0,0,0,0
42342312,42342312,10/06/2018 07:40:00,775961,7,126,E,ML,2.505,21,100,46.0,0.0118,66.0,7,3.0,0.0018,72.0,1,7.0,19.0,0.0121,70.6,1,7.0,24.0,0.0215,61.7,1,0,0,0,0,0
42347165,42347165,10/06/2018 07:45:00,775961,7,126,E,ML,2.505,12,100,71.0,0.0244,59.7,4,10.0,0.0068,71.8,1,4.0,18.0,0.0139,70.0,1,4.0,43.0,0.0525,52.6,1,0,0,0,0,0
42352018,42352018,10/06/2018 07:50:00,775961,7,126,E,ML,2.505,18,100,57.0,0.0133,65.2,6,12.0,0.0087,71.6,1,6.0,17.0,0.0106,70.5,1,6.0,28.0,0.0206,59.2,1,0,0,0,0,0
42356871,42356871,10/06/2018 07:55:00,775961,7,126,E,ML,2.505,20,100,42.0,0.0123,62.7,7,4.0,0.0032,71.5,1,7.0,10.0,0.0068,70.3,1,6.0,28.0,0.027,58.7,1,0,0,0,0,0
42361724,42361724,10/06/2018 08:00:00,775961,7,126,E,ML,2.505,18,100,30.0,0.0099,64.3,6,2.0,0.0012,71.8,1,6.0,15.0,0.0192,65.8,1,6.0,13.0,0.0092,61.4,1,0,0,0,0,0
